2024-12-11T13:47:06.141+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration'
2024-12-11T13:47:06.143+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties'
2024-12-11T13:47:06.146+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'securityFilterChainRegistration' via factory method to bean named 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties'
2024-12-11T13:47:06.150+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletEndpointRegistrar'
2024-12-11T13:47:06.150+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$WebMvcServletEndpointManagementContextConfiguration'
2024-12-11T13:47:06.152+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-12-11T13:47:06.155+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletEndpointDiscoverer'
2024-12-11T13:47:06.155+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration'
2024-12-11T13:47:06.156+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointDiscoverer' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b8b43c7'
2024-12-11T13:47:06.158+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webEndpointPathMapper'
2024-12-11T13:47:06.159+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration'
2024-12-11T13:47:06.159+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b8b43c7'
2024-12-11T13:47:06.159+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-12-11T13:47:06.167+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletExposeExcludePropertyEndpointFilter'
2024-12-11T13:47:06.167+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration'
2024-12-11T13:47:06.168+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletExposeExcludePropertyEndpointFilter' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-12-11T13:47:06.179+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointRegistrar' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-12-11T13:47:06.179+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointRegistrar' via factory method to bean named 'servletEndpointDiscoverer'
2024-12-11T13:47:06.179+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointRegistrar' via factory method to bean named 'dispatcherServletRegistration'
2024-12-11T13:47:06.189+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'characterEncodingFilter'
2024-12-11T13:47:06.199+03:00 DEBUG 3080 --- [main] o.s.b.w.s.ServletContextInitializerBeans : Mapping filters: webMvcObservationFilter urls=[/*] order=-2147483647, springSecurityFilterChain urls=[/*] order=-100, characterEncodingFilter urls=[/*] order=-2147483648
2024-12-11T13:47:06.200+03:00 DEBUG 3080 --- [main] o.s.b.w.s.ServletContextInitializerBeans : Mapping servlets: dispatcherServlet urls=[/]
2024-12-11T13:47:06.203+03:00 DEBUG 3080 --- [main] org.apache.catalina.core.ContainerBase   : Add container child [StandardWrapper[dispatcherServlet]] to container [StandardEngine[Tomcat].StandardHost[localhost].TomcatEmbeddedContext[]]
2024-12-11T13:47:06.219+03:00 DEBUG 3080 --- [main] o.s.w.f.ServerHttpObservationFilter      : Filter 'webMvcObservationFilter' configured for use
2024-12-11T13:47:06.220+03:00 DEBUG 3080 --- [main] s.b.w.s.f.OrderedCharacterEncodingFilter : Filter 'characterEncodingFilter' configured for use
2024-12-11T13:47:06.220+03:00 DEBUG 3080 --- [main] .DelegatingFilterProxyRegistrationBean$1 : Filter 'springSecurityFilterChain' configured for use
2024-12-11T13:47:06.223+03:00 DEBUG 3080 --- [main] org.apache.catalina.mapper.Mapper        : Registered host [localhost]
2024-12-11T13:47:06.223+03:00 DEBUG 3080 --- [main] o.apache.catalina.mapper.MapperListener  : Register Wrapper [dispatcherServlet] in Context [] for service [StandardService[Tomcat]]
2024-12-11T13:47:06.224+03:00 DEBUG 3080 --- [main] o.apache.catalina.mapper.MapperListener  : Register Context [] for service [StandardService[Tomcat]]
2024-12-11T13:47:06.224+03:00 DEBUG 3080 --- [main] o.apache.catalina.mapper.MapperListener  : Register host [localhost] at domain [null] for service [StandardService[Tomcat]]
2024-12-11T13:47:06.228+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSourceScriptDatabaseInitializer'
2024-12-11T13:47:06.228+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration'
2024-12-11T13:47:06.230+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSource'
2024-12-11T13:47:06.230+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari'
2024-12-11T13:47:06.231+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2024-12-11T13:47:06.233+03:00 DEBUG 3080 --- [main] ySourcesPropertyResolver$DefaultResolver : Found key 'DATABASE_PASSWORD' in PropertySource 'Config resource 'file [.env.local]' via location 'optional:file:./.env.local[.properties]'' with value of type String
2024-12-11T13:47:06.233+03:00 DEBUG 3080 --- [main] ySourcesPropertyResolver$DefaultResolver : Found key 'DATABASE_URL' in PropertySource 'Config resource 'file [.env.local]' via location 'optional:file:./.env.local[.properties]'' with value of type String
2024-12-11T13:47:06.233+03:00 DEBUG 3080 --- [main] ySourcesPropertyResolver$DefaultResolver : Found key 'DATABASE_USERNAME' in PropertySource 'Config resource 'file [.env.local]' via location 'optional:file:./.env.local[.properties]'' with value of type String
2024-12-11T13:47:06.239+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcConnectionDetails'
2024-12-11T13:47:06.239+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration'
2024-12-11T13:47:06.241+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcConnectionDetails' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2024-12-11T13:47:06.242+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2024-12-11T13:47:06.242+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSource' via factory method to bean named 'jdbcConnectionDetails'
2024-12-11T13:47:06.244+03:00 DEBUG 3080 --- [main] com.zaxxer.hikari.HikariConfig           : Driver class org.postgresql.Driver found in Thread context class loader jdk.internal.loader.ClassLoaders$AppClassLoader@33909752
2024-12-11T13:47:06.262+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
2024-12-11T13:47:06.265+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'dataSource'
2024-12-11T13:47:06.265+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
2024-12-11T13:47:06.270+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'entityManagerFactory'
2024-12-11T13:47:06.270+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration'
2024-12-11T13:47:06.271+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties'
2024-12-11T13:47:06.273+03:00 DEBUG 3080 --- [main] ySourcesPropertyResolver$DefaultResolver : Found key 'SERVER_DB_SCHEMA' in PropertySource 'Config resource 'file [.env.local]' via location 'optional:file:./.env.local[.properties]'' with value of type String
2024-12-11T13:47:06.274+03:00 DEBUG 3080 --- [main] ySourcesPropertyResolver$DefaultResolver : Found key 'SERVER_DB_SCHEMA' in PropertySource 'Config resource 'file [.env.local]' via location 'optional:file:./.env.local[.properties]'' with value of type String
2024-12-11T13:47:06.276+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
2024-12-11T13:47:06.277+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'dataSource'
2024-12-11T13:47:06.277+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties'
2024-12-11T13:47:06.278+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@4097cac'
2024-12-11T13:47:06.278+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
2024-12-11T13:47:06.280+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
2024-12-11T13:47:06.280+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
2024-12-11T13:47:06.287+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
2024-12-11T13:47:06.288+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpaVendorAdapter'
2024-12-11T13:47:06.299+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
2024-12-11T13:47:06.302+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'persistenceManagedTypes'
2024-12-11T13:47:06.303+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceManagedTypes' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@4097cac'
2024-12-11T13:47:06.303+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceManagedTypes' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@7b8b43c7'
2024-12-11T13:47:06.303+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.domain.EntityScanPackages'
2024-12-11T13:47:06.316+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
2024-12-11T13:47:06.316+03:00 DEBUG 3080 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'persistenceManagedTypes'
2024-12-11T13:47:06.327+03:00 DEBUG 3080 --- [main] j.LocalContainerEntityManagerFactoryBean : Building JPA container EntityManagerFactory for persistence unit 'default'
2024-12-11T13:47:06.339+03:00 DEBUG 3080 --- [main] o.hibernate.jpa.internal.util.LogHelper  : PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@33909752
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/hayru/Desktop/Codes/wO/kouD/FalconStack/aymoose-server/image/internal/build/libs/aymoose-image-internal-plain.jar
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		gtu.cse.se.altefdirt.aymoose.image.internal.infra.adapter.jpa.ImageEntity
		gtu.cse.se.altefdirt.aymoose.account.internal.infra.adapter.jpa.AccountEntity
		gtu.cse.se.altefdirt.aymoose.facility.internal.infra.adapter.jpa.AmenityEntity
		gtu.cse.se.altefdirt.aymoose.facility.internal.infra.adapter.jpa.CityEntity
		gtu.cse.se.altefdirt.aymoose.facility.internal.infra.adapter.jpa.CourtEntity
		gtu.cse.se.altefdirt.aymoose.facility.internal.infra.adapter.jpa.DistrictEntity
		gtu.cse.se.altefdirt.aymoose.facility.internal.infra.adapter.jpa.FacilityEntity
		gtu.cse.se.altefdirt.aymoose.reservation.internal.infra.adapter.jpa.ClosedReservationEntity
		gtu.cse.se.altefdirt.aymoose.reservation.internal.infra.adapter.jpa.LocalReservationEntity
		gtu.cse.se.altefdirt.aymoose.reservation.internal.infra.adapter.jpa.ReservationEntity
		gtu.cse.se.altefdirt.aymoose.review.internal.infra.adapter.jpa.ReviewEntity]
	Mapping files names []
	Properties []
2024-12-11T13:47:06.348+03:00 DEBUG 3080 --- [main] o.h.i.internal.IntegratorServiceImpl     : Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-12-11T13:47:06.349+03:00 DEBUG 3080 --- [main] o.h.i.internal.IntegratorServiceImpl     : Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-12-11T13:47:06.390+03:00  INFO 3080 --- [main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 6.5.2.Final
2024-12-11T13:47:06.391+03:00 DEBUG 3080 --- [main] org.hibernate.cfg.Environment            : HHH000206: 'hibernate.properties' not found
2024-12-11T13:47:06.410+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2024-12-11T13:47:06.410+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2024-12-11T13:47:06.411+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2024-12-11T13:47:06.411+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2024-12-11T13:47:06.411+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2024-12-11T13:47:06.412+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2024-12-11T13:47:06.412+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2024-12-11T13:47:06.413+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-12-11T13:47:06.414+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2024-12-11T13:47:06.414+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2024-12-11T13:47:06.414+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-12-11T13:47:06.415+03:00 DEBUG 3080 --- [main] org.hibernate.orm.idgen.factory          : Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2024-12-11T13:47:06.420+03:00 DEBUG 3080 --- [main] o.h.c.internal.RegionFactoryInitiator    : Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2024-12-11T13:47:06.420+03:00  INFO 3080 --- [main] o.h.c.internal.RegionFactoryInitiator    : HHH000026: Second-level cache disabled
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@4ff9f715
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration boolean -> org.hibernate.type.BasicTypeReference@4ff9f715
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@4ff9f715
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@118a4d5
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@118a4d5
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration true_false -> org.hibernate.type.BasicTypeReference@6cb194f5
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@6cb194f5
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@74b7497b
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@74b7497b
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@74f649a7
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte -> org.hibernate.type.BasicTypeReference@74f649a7
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@74f649a7
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary -> org.hibernate.type.BasicTypeReference@308c65e0
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@308c65e0
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration [B -> org.hibernate.type.BasicTypeReference@308c65e0
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@50fa5938
2024-12-11T13:47:06.489+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@50fa5938
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration image -> org.hibernate.type.BasicTypeReference@1e482ecd
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration blob -> org.hibernate.type.BasicTypeReference@58b5f7d2
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@58b5f7d2
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@bc52a41
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@9f48198
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@5615f82d
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration short -> org.hibernate.type.BasicTypeReference@5615f82d
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@5615f82d
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration integer -> org.hibernate.type.BasicTypeReference@21698e5a
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration int -> org.hibernate.type.BasicTypeReference@21698e5a
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@21698e5a
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@3dc2f14
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration long -> org.hibernate.type.BasicTypeReference@3dc2f14
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@3dc2f14
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@2e8986b6
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration float -> org.hibernate.type.BasicTypeReference@2e8986b6
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@2e8986b6
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@5724c7da
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration double -> org.hibernate.type.BasicTypeReference@5724c7da
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@5724c7da
2024-12-11T13:47:06.490+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@3ad2883a
2024-12-11T13:47:06.491+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@3ad2883a
2024-12-11T13:47:06.491+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@5814b4fb
2024-12-11T13:47:06.491+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@5814b4fb
2024-12-11T13:47:06.491+03:00 DEBUG 3080 --- [main] org.hibernate.type.BasicTypeRegistry     : Adding type registration character -> org.hibernate.type.BasicTypeReference@3aca2579
